"00225FEE","そこで直接、[君|男の子]と話しあうことで説得できるのならいい――だけどそれが無理なら、乱暴な方法を選んででも彼を阻止する。","若能在那里直接与[你|男孩子]对话并说服他自然最好――但如果行不通，即便要选择粗暴的方法，也要阻止他。"
"00226073","俺たちの戦いは“夜の王”でも“運命”でもない、彼自身ということになるかもしれない。","我们的战斗，或许对手将不再是“夜之王”，也不是“命运”，而是他本人。"
"002260D1","そのための覚悟を決めた。あらゆる最低最悪の事態に備えようとした。","为此我下定了决心。准备应对各种最坏的情况。"
"0022611D","そうして、未来を変えるのだ。","从而改变未来。"
"00226145","そうして、あたらしい可能性の時間世界を作り出すのだ。","然后，创造出新的可能性的时间世界。"
"00226185","そうして……あたらしく産まれたまっしろな時間の中で、誰もが笑いあえるような最高の人生を、想い、描くのだ。","然后……在新诞生的这段空白的时间里，描绘出每个人都能开怀大笑的最美好的人生。"
"00226230","そこで、端末が鳴ったんだ。クロだ。……少し先の未来から、[君|男の子]が姿を消してしまった時間世界の彼女が、電話を掛けてきてくれた","就在那时，手机响了。是小黑……从一个位于不远未来的、[你|男孩子]已经消失了的时间世界里，给我打来的电话"
"002262BB","本来繋がるべき[君|男の子]の手にした端末には、どの時間世界の[君|男の子]であれ繋がらないのだとクロは言っていた。","小黑说，那本应是能与[你|男孩子]手中的手机连接上的，可无论哪个时间世界的[你|男孩子]，她都无法联系上。"
"0022633F","“夜の王”としてあらゆる時間世界で、自分の存在を削除していってしまったのだからそれは当然なのかもしれない","作为“夜之王”，在所有的时间世界中，自己的存在都被删除了，这也许是理所当然的"
"002263C1","だから彼女からの電話を繋ぐことができるのは、俺だ……この俺、奏大雅が持つ端末しかない。","所以能接她的电话的，只有我……这个我，奏大雅拿着的终端。"
"00226423","それも繋がりが弱いのか、何十回――あるいは何百回とかけ直す中でようやく一度、繋がるかどうかなのだという。","可能是联系不够紧密吧，要打几十次――甚至几百次才能接通一次。"
"00226497","そんなクロに奏大雅が現状を話すと、クロは、自分にもできることはないかと言った。","奏大雅将现状告诉了小黑后，小黑问他，自己是否也能做些什么。"
"0022651E","……わ、わたしも、あの子のために何か、したい","……我，我也想为了那个孩子做点什么"
"00226556","たどたどしく彼女は話した。","她结结巴巴地说。"
"002265AD","ここで、わたしだけ……じ、じっとしてるばかりなんて……いや。耐えられない","这里，只有我……不、一直什么都不做……不，受不了了"
"00226601","[君|男の子]以外には目も見て話すことのできない小さな子だ。それでも懸命に、話していたという。","那个除了[你|男孩]以外，连其他人眼睛都不敢直视的小孩子。尽管如此，还是拼命地说道。"
"00226668","彼女が今、未来のどのような場所から電話をかけてきたのかはわからないが――電話越しに、ちくたくと時計の音がしていた。","虽然不知道她刚才是从未来的什么地方打来的电话――但隔着电话，可以听到时钟的滴答声。"
"002266F0","未来に取り残された君の相棒。クロと協力し合うことは、他のみんなと話し合うまでもなく、こちらからも是非そうしてほしいとお願いしたんだ","关于和被遗弃在未来的你的搭档。小黑帮忙一事，我没和其他人商量，便主动向她恳求，请她务必助我们一臂之力"
"0022677E","彼女のいる未来と俺たちのいる過去。その時間が果たして一本の線で繋がれているのか否か。","有她的未来和有我们的过去。这段时间到底是不是用一条线连接起来的呢？"
"002267DE","でも、彼女からの電話は、時間の壁は飛び越えられても、他世界とまで繋がるものではないはずだ。","但是，她的电话，即使能跨越时间的障碍，也应该不会和其他世界联系上。"
"0022684E","だから俺たちが時間に何かしら働きかけ、その作用が未来を変えられるものであったなら。クロのいる未来もまた、変わるはず","所以，如果我们对时间施加某种作用，而这种作用足以改变未来的话，那么小黑所在的未来也理应会随之改变"
"002268CC","それはつまり答え合わせができるということだ。","也就是说可以对答案。"
"0022690E","俺たちの行動が、未来を変えるための――誰もが幸福になっているだろう未来を作るものに、なっているかどうか","我们的行动，是否能成为改变未来的――创造出每个人都能幸福的未来的东西？"
"00226980","本来なら自分たちのとった行動が、正しく望んだ結果を引き寄せられていたかどうかは、[・|そ][・|の][・|と][・|き]まで時間が経過しなければわからないけど……。","本来，我们所采取的行动是否能引来所期望的结果，非得等到[・|那][・|个][・|时][・|候]才能知晓……"
"00226A2E","逐一未来にいる彼女に電話をし、確認していこう","逐一给未来的她打电话确认吧"
"00226A70","彼女のいる未来の中に、“夜の王”ではないあの子自身が生存できているか否か。そういう時間に書き換わっているか否かを","在她所在的未来中，不是“夜之王”的那个孩子自己是否还能生存下去呢？是那样的时间被改写了"
"00226AEC","未来にいるクロが、この戦いに協力するのはそれだけではない。","身处未来的小黑，协助这场战斗的不止这些。"
"00226B8F","クロ。君は、男の子の“悪夢”がどこに潜んでいるのかを探してほしいんだ","小黑。我希望你去寻找男孩的“噩梦”藏在哪里"
"00226BDF","電話を代わったあさひさんが、クロに言った。","接过电话的朝日姐对小黑说。"
"00226C30","この町で一度起きた出来事であれば、[そちら|未来]も[こちら|過去]も関係ない――","只要是在这座小镇上发生过的事件，那么无论是[那边|未来]还是[这边|过去]，都没有关系――"
"00226CA3","彼の心に、彼自身の心を苦しめる“悪夢”の産まれた瞬間が、“参禅町”の“夜”のどこかに記録されているはずなんだ","在他的心中，他自己内心痛苦的“噩梦”诞生的瞬间，应该记录在“参禅町”的“夜”的某个地方"
"00226D1B","それは、すべてのはじまりだと言っていいはずだ――あさひさんは端末を強く、握りしめている。","这可以说是一切的开始――朝日姐紧紧地握着手机。"
"00226D9A","その瞬間に、何か……彼の心を救うヒントが隠されているかもしれない。もし私たちが何らかの方法で、彼の歩んだ道を阻止できたとしても……","那一瞬间，好像有什么……也许隐藏着拯救他心灵的提示。即使我们用某种方法阻止了他走的路……"
"00226E43","その心にまだ“夜”が残っていればすべて無駄になってしまうかもしれない。彼の心から“悪夢”を消し去らなければ、根本的な解決には至らないはずだ","若是他的心中仍残留着“夜”，那么一切努力或许都将化为泡影。若不将“噩梦”从他的心中尽数驱除，就无法从根本上解决问题"
"00226ED9","彼の心の“夜”を――その根源を消し去らなければ、また彼は同じような結果を、また、別の道のりを経てでも、たぐり寄せるだろうことは想像に易しい。","不难想象，若不将他心中的“夜”――那份根源彻底根除，他大概还是会经由别的途径，再度招致相同的结局。"
"00226F8C","……だから、彼の心から、彼自身を苦しめている“悪夢”を見つけてほしい","……所以，我希望你能从他的内心，找到困扰他自己的“噩梦”"
"00226FDC","可能ならその“悪夢”を照らす、何らかの光りのようなものも見つけられたなら最善だ――……[・|そ][・|れ]はな、とあさひさんは、力強く言う。","若有可能，若是能找到某种能照亮那“噩梦”的光芒就再好不过了――……[・|那][・|就][・|是]啊，朝日小姐坚定地说道。"
"00227089","[・|そ][・|れ]は、“希望”なんだよ。クロ","[・|那][・|就]是“希望”啊，小黑"
"002270C9","人は“夢”を持たなければ過去を肯定できないし……。未来に“希望”を感じていなければ、生きてさえいけない“イキモノ”なんだ。……それは、私たちも一緒だ。そうだろう？","人如果没有“梦”就无法肯定过去……如果对未来感觉不到“希望”，就连生存都是不可能的“生物”……我们也一样。是吧？"
"00227177","だからこそその役割は君にこそ頼みたい、とあさひさんは言った。","正因如此，这个任务才更想拜托给你啊，朝日小姐说道。"
"00227209","あの子のことをおそらくは一番、大切に想っているだろう君にこそ、だ","正因如此，这个任务才非你莫属，那个想必是比任何人都更珍视着他的你"
"00227261","…………","…………"
"00227290","私たちはまだ見ぬ未来を――“夢”を探し出す戦いへ出る。クロ。君は、“希望”を探す旅に出る。さあ、行こうか","我们将面对未知的未来――展开寻找“梦想”的战斗。小黑。你将踏上寻找“希望”的旅程。来，出发吧"
"00227328","未来と過去とで共に戦い、幸福を得よう。","让我们连结未来与过去，一同奋战，去夺取幸福吧。"
"0022735A","あさひさんはそう言って、電話を切った。","朝日姐说完，挂断了电话。"
"00227431","……時間は、もうあまりないだろう","……时间已经不多了吧"
"0022745D","俺たちをぐるりと見、あさひさんは言う。","朝日姐环视我们，说道。"
"002274F0","奏大雅。君の言うことが正しいのであれば、私は……私たちは、“夜の王”の正体を知ってしまった","奏大雅。如果你说的是对的，我就……我们就知道了“夜之王”的真面目"
"00227571","そうなれば少しずつ、すこしずつ……","那样的话一点一点地、一点一点地……"
"002275BA","私たちは、その正体である男の子のこともまた、“夜の王”を憎むのと同じように憎悪してしまうことになるだろう――男の子自身の“魔法”と“代償”の影響によって","我们也会像憎恨“夜之王”一样，转而去憎恨那个男孩子――因为他自身的“魔法”与“代价”所带来的影响"
"00227679","そうなってしまえば、私たちは今のように君に協力はできなくなってしまうかもしれない。……いや","那样的话，我们可能就不能像现在这样协助你了……不"
"002276DF","あさひさんは小首をかしげるような仕草をし、俺を見た。","朝日小姐做出仿佛微微歪头思索的动作，凝视着我。"
"0022773A","奏大雅。君がまだその子のことを憎んでいないということは、蘇らせたいと思うほど大切に……大切に想っているということは、だ","奏大雅。你至今仍未憎恨那个孩子，甚至到了想要让他复活的地步，如此珍视……珍视着他，这件事本身就说明了"
"002277D7","憎悪の対象はあくまでも“夜の王”へと向けられるもので、その正体である子へは向かわない――そういうふうに[・|彼]は描いたのかな","……憎恶的对象，始终只会指向“夜之王”，而不会指向其真身――[・|他]，是如此描绘这魔法的吗？"
"00227868","…………","…………"
"0022787C","だがしかし、その正体は知らないまでも“[彼|夜の王]”のことを全世界が恐れ、無意識下にでも憎く思っていることは事実だ。","然而，即便不知晓其真实身份，全世界的人们都畏惧着“[他|夜之王]”，甚至在无意识中憎恨着他，这也是事实。"
"0022791F","まず[・|彼][・|女]が最初に、刻を越えた戦いへと踏み出した。","首先，是[・|她]最先，踏上了这场跨越时间的战斗。"
"00227965","柊ハルだ。","那是柊春。"
"0022797B","一度起きてしまった時間はすべて、その時間と空間の中に保存されているという“記憶の図書館”――あらゆる時代の“隣”に存在する“夜の国”","任何一度发生过的时间，都会被完整保存在其时间和空间之中，那便是“记忆图书馆”――存在于所有时代“隔壁”的“夜之国”"
"00227A15","……そんな“夜”の中に記録されている、[ハル|自分]と[君|男の子]が共に歩んだ道のりだ","……在这样的“夜”中，记录着一条[小春|自己]与[你|男孩子]曾一同走过的道路"
"00227A73","そうした時間世界の中へと、[・|俺][・|に][・|は][・|秘][・|密]にされていた“代償”を少女は“夜”に支払い……。","在这样的时间世界中，少女将那份对[・|我]保密的“代价”，支付给了“夜”……"
"00227AEC","“夜間鉄道”の切符を購入し、彼女は旅立つ。","购入了“夜间铁道”的车票，她就此踏上了旅途。"
"00227B5C","『おね、がい……。大雅くん……』","『拜托，了……大雅君……』"
"00227B89","その旅は、大切な人のすべてを救うため……。","那个旅行，是为了拯救重要的人的全部……"
"00227BCB","『おねがいだから、これ以上先へは、進まないで――お願いだよ。引き返して、ほしい』","『求求你，不要再往前走了――求求你，回去吧』"
"00227C28","大切な人をその“絶望”から、救うため……。","为了从“绝望”中拯救重要的人……"
"00227C6A","『この道の、先には……あなたの幸せは、どこにもない、の。だから引き返して……今、すぐに』","『这条路的前方，哪里都没有你的幸福。所以，回头吧……现在，马上』"
"00227CCF","彼女は――幼いハルは、","她――幼小的小春，"
"00227CFD","『お願い。……[・|神][・|さ][・|ま]。どうかお願いします――……私の“夢”を、叶えてください。わたしの、世界で一番、大好きだったひとを、助けてほしい』","『求求您……[・|神][・|明][・|大][・|人]。求求您了――……请实现我的“梦想”吧。请您，拯救我那在这世上，最最心爱的人』"
"00227D9F","“[特別な少女時代|魔法少女]”の柊ハルは、","“[特别的少女时代|魔法少女]”的柊春，"
"00227E04","『お願い。あなたが、いつまでもずっと……、ずっと笑顔でいられる世界に、なりますように』","『求你了，希望你能永远……永远在这世上，保持笑容』"
"00227E73","『わ、私は、[・|こ][・|こ]で、大好きなあなたの幸せだけを、祈っています』","『我，会一直在[・|这][・|里]，只为我最喜欢的你，那份幸福而祈祷』"
"00227EC8","“[・|も][・|う][・|特][・|別][・|で][・|は][・|な][・|く][・|な][・|っ][・|て][・|し][・|ま][・|っ][・|た]”[・|未][・|来][・|の][・|自][・|分][・|を]、[・|何][・|度][・|も]、[・|何][・|度][・|も][・|殺][・|し][・|た]。","将“[・|已][・|经][・|不][・|再][・|特][・|别]”的[・|未][・|来][・|的][・|自][・|己]，[・|一][・|次][・|又][・|一][・|次]、[・|一][・|次][・|又][・|一][・|次]地，[・|杀][・|死]。"
"00227FBA","そうした彼女のことを、[・|あ][・|ち][・|ら][・|側][・|で]、[・|君]たちは柊ハルの“悪夢”が暴れ出し、自身に牙向く存在となったのだとして恐れた","在[・|那][・|一][・|边]，[・|你][・|们]才会害怕她，将她当做是柊春失控暴走的“噩梦”，当做是会反噬自身的恐怖存在"
"00228052","……いいや。","……不对。"
"0022806A","一番最初の時間では、確かに[・|そ][・|う]だったのかもしれない。","在最最开始的时间线里，或许确实[・|是][・|那][・|样]。"
"002280BE","……柊ハルは君を不幸にしてしまった自分自身を罰するため、彼女は“夜”の中で自分の“悪夢”に何度も、何度も、殺されてしまっていた","……柊春为了惩罚让你变得不幸的自己，她在“夜”中被自己的“噩梦”一次又一次地杀害了"
"00228148","一番最初は確かに[・|そ][・|う]で。","最开始的时候，确实[・|是][・|那][・|样]。"
"00228176","そういった問題から君は、柊ハルを助けようとし、“拳銃”の“魔法”を使ったのだ。","正因如此，你才为了拯救柊春，而使用了“手枪”的“魔法”。"
"002281F4","だが、時間は変わった。","但是，时间变了。"
"00228216","またひとつ、糸が絡まった。","又有一条线缠绕在一起。"
"00228246","改めて、言おう。俺たちが君の計画を阻止するために、[・|こ][・|ち][・|ら][・|側]から、[・|そ][・|ち][・|ら][・|側]へと乗り込んだんだ――“夜”を通じて","我再重申一次。我们为了阻止你的计划，已经从[・|这][・|一][・|边]，抵达了[・|那][・|一][・|边]――通过“夜”"
"002282E6","そしてまだまだその心に“特別”な“想像力”を秘めている“[特別な少女時代|魔法少女]”の彼女が、君らの前に現れたはずだ。","而且，那个心中仍秘藏着“特别”的“想象力”的“[特别的少女时代|魔法少女]”――她，理应会出现在你们的面前。"
"00228367","最初は“それ以上、進まないで”と説得しようと、彼女も、君や未来の自分自身に呼びかけたはずだ。","一开始，她也曾试图说服你“不要再继续前进了”，向你和未来的她自己发出过呼吁。"
"002283CF","だけどその言葉も想いも、正しく君らに伝わらなかった。","但是，这些话和想法都没有正确地传达给你们。"
"00228419","きっと、こちら側と、あちら側との接続がそんなに上手くいかなかったんだ","一定是这边和那边的连接没那么顺利吧"
"00228469","……呼びかける声はノイズで濁り。","……呼唤的声音，被噪音所模糊。"
"00228495","[・|く][・|す][・|く][・|す][・|く][・|す][・|く][・|す]――[・|涙][・|も][・|笑][・|顔][・|に]、[・|ゆ][・|が][・|ん][・|で][・|届][・|い][・|た]。","[・|嘻][・|嘻][・|嘻][・|嘻][・|嘻][・|嘻][・|嘻][・|嘻]――就连[・|泪][・|水][・|也][・|化][・|作][・|笑][・|容]，[・|扭][・|曲][・|着][・|传][・|了][・|过][・|来]。"
"00228535","きらきらしていたはずの真新しい少女の衣装は、漆黒のベールに包まれ、歪んで見えた――……君らの目には。","原本应该闪闪发光的崭新少女服装，被漆黑的面纱包裹，看起来扭曲了――……在你们眼里。"
"002285A5","[・|お][・|願][・|い]。[・|こ][・|こ][・|か][・|ら][・|先][・|に][・|進][・|ま][・|な][・|い][・|で]――そんな話し合いなどできるような状態じゃなかった。","[・|求][・|求][・|你]。[・|不][・|要][・|再][・|往][・|前][・|走][・|了]――当时根本不是能进行这种对话的状态。"
"00228653","……あらゆる偶然だとか、すれ違いがそうさせたのかもしれないし、こちら側の柊ハルが、そうなるようにと、やはり無意識ながらに願ったのかもしれない","……或许是种种的偶然，或许是阴差阳错，又或许，是我们这边的柊春，在无意识中便如此期望了吧"
"002286EB","彼女も君と同じだ、と奏大雅はぼくに言う。","她和你一样，奏大雅对我说。"
"00228729","……彼女も自分なんて産まれてこなければよかったと感じてた","……她也觉得要是没有自己出生就好了"
"00228777","そうすれば、君を一度だって不幸な終わりに導いてしまうことはなかった","那样的话，就一次都不会把你引向不幸的结局"
"00228821","『大雅くん。私たちは、出会わなければよかったんだよ』","『大雅君，我们要是没相遇就好了』"
"00228862","――……柊ハルのさみしそうな声がした。","――……传来柊春寂寞的声音。"
"0022889E","すべての元凶は自分なのだと、彼女はいつも自分の心を責め続けてた","她一直在责备自己，一切的元凶都是自己"
"002288E8","だからハルは君に自分を殺してほしかったのかもしれない。","所以小春可能希望你杀了她自己。"
"0022892A","そのために違う時間世界の自分を何度も、君の前で殺して見せたのかも、しれない。","也许正因为如此，她才会在你面前，一次又一次地杀死不同时间世界的自己吧。"
"00228982","……それでも彼女は、心のどこかで祈ってもいたのだ。","……尽管如此，她还是在心中某处祈祷着。"
"002289C0","愛する君と、もし未来を一緒に歩めたなら――……だ、なんて。","如果能和心爱的你一起走过未来的话――……什么的。"
"00228A35","そんな未来を一瞬でも思い描いた自分のことを、彼女はきっと、許せなかったんだろうと思う","我想，她一定无法原谅哪怕只是一瞬间就在心中描绘出那样未来的自己吧"
"00228A95","君を不幸の底に突き落としたような存在が、何を虫のいいことを願ってるんだ、と。","这种把你推入不幸深渊的人，还在做什么美梦呢。"
"00228AF7","だから、彼女は望んでそういう結果を受け入れたんじゃないかと。俺は、そう思ってるんだ","所以，我才认为，她或许是心甘情愿地接受了那个结果的"
"00228B55","だから、いいか？　自分を責めないでほしいと、奏大雅は言うのだ。","所以，明白了吗？奏大雅的意思是，希望你不要责备自己。"
"00228BA9","もう既に察しは付いてると思う。だけどごめんな。あえて、言葉にさせてほしい","我想你已经察觉到了。不过……抱歉，还是请允许我把话说明白"
"00228C0D","…………","…………"
"00228C4F","……[・|君]があのとき、柊ハルの心や過去を知るため撃ち抜いたのは、柊ハルの“悪夢”なんかじゃない","……[・|你]那时为了了解柊春的内心和过去而射穿的，并不是柊春的“噩梦”"
"00228CC4","別の時間世界から、君のことを止めに来た――愛する君のことを止めにやって来た、柊ハル自身、なんだよ","而是从另一个时间世界，为了阻止你而来――为了阻止最爱的你而来的柊春自己啊"
"00228D3A","そういう時間もまた、君が知らないうちに……“夜の王”となった後に、あたらしく産まれてしまったんだよ","那样的时间，也是在你不知不觉中……成为“夜之王”之后，新诞生出来的啊"
"00228DB8","…………","…………"
"00228DCC","ぼくは、自分の手のひらを見つめた。","我盯着自己的手掌。"
"00228DFA","震えている。","在颤抖着。"
"00228E12","この手がハルを殺した。","这只手杀死了小春。"
"00228E34","ぼくのことを、時を越えてまで助けに来てくれていたのだという彼女のことを……。","对那个甚至跨越了时空前来拯救我的她……"
"00228E8C","そうとは知らず。","我对此毫不知情。"
"00228EA8","そうとは、思いもよらず。","没想到会是这样。"
"00228ECC","……想像だって、できず。","……连想象都做不到。"
"00228EF0","何度だって言おう。","不管说多少次。"
"00228F0E","ぼくはそんな彼女を撃ち抜き、殺してしまった。","我射穿了她，杀了她。"
"00228F56","……っ","……！"
"00228F68","呼吸が止まった。","呼吸停止了。"
"00228F94","う、あ、あああっ","呜，啊、啊啊啊！"
"00228FB0","何度もだ。ぼくは何度も頭を掻きむしり、歯を食いしばる。","无数次。我不停地挠着头，咬紧牙关。"
"00228FF2","[・|ま][・|た][・|だ]。","[・|又][・|一][・|次]。"
"00229015","すべて、大切なひとを救い出すためにと願い、はじめたことのはずだ。それなのに……っ。","一切都是为了救出重要的人而开始的。尽管如此……！"
"00229083","また、大切な人を、ぼくは不幸にしたんだ……っ","我又让重要的人变得不幸了……！"
"002290BB","だから……こんなぼくだから、存在自体を消し去ってしまわなきゃと願ったのに……っ。","所以……正因为是这样的我，才希望能抹去自己的存在本身……！"
"00229127","……どうしてっ","……为什么？！"
"00229141","どうしてそのままでいさせてくれないっ。","为什么不让我就这样待着呢？！"
"00229183","ぼくなんて、産まれてこなければよかった……っ。誰に意地悪く指摘されるまでもなくわかっていたから、[・|そ][・|う][・|し][・|た]のに……なんでっ","我这种人，要是没生下来就好了……！不用被谁刻薄地指出我也明白，所以才[・|那][・|样][・|做][・|了]的……为什么？！"
"00229225","…………","…………"
"00229239","奏大雅は喘ぐぼくを静かに見つめていた。","奏大雅静静地看着喘着气的我。"
"0022926B","今、彼が何を思うのかなんて、想像もできやしないが……。","现在的我，无法想象他现在在想什么……"
"002292AD","ああ、なんてことだ。","啊啊，怎么会这样。"
"002292CD","ひどい。","太过分了。"
"002292E1","あんまりだ。","太残忍了。"
"002292F9","こんなのひどすぎる。","这实在是太残酷了。"
"00229319","ぼくは、殺した。","我杀了她。"
"00229335","“希望”もなにもないままに、ただただぼくは、大切な人を撃ち殺したのだ。","在没有任何“希望”的情况下，我只是……我只是，亲手射杀了最重要的人啊。"
"00229387","手の震えも。","连手都在颤抖。"
"0022939F","心の震えも。","连心都在颤抖。"
"002293B7","だめなんだ。","不行了。"
"002293CF","止まらない。","停不下来。"
"002293F1","……ごめんな","……对不起啊"
"00229409","奏大雅がぽつりと言った。","奏大雅轻声说了一句。"
"00229437","彼女の、柊ハルの想いを君に、伝えたかったんだ","我想把她的，柊春对你的思念告诉你"
"00229479","……こんな事実なんてわざわざ君に伝えず、そのままでいてもよかったのかもしれない。こうして君を苦しめる結果になることは、想像しなくてもわかりきってる","……或许，我不该特地告诉你这个事实，就那样保持原样或许会更好。我十分清楚这会让你如此痛苦，根本无需想象"
"00229521","でも、ごめん","但是，对不起"
"00229543","伝えずにはいられなかった。そうじゃなければ、いくらなんでも彼女が浮かばれない。……報われない。そう思ってしまったんだ","我实在忍不住不告诉你。否则的话，无论如何她都无法释怀……她的心意也得不到回报。我忍不住就这么想了"
"002295C3","真実なんてそんなもの、決してすべて知ることが正しいわけじゃない――張りぼてにもならない空っぽな言葉が、心に浮かんでは、沈む。","真相这种东西，绝不是知道了就一定是正确的――这句空洞无物的话，在我心里忽隐忽伏。"
"0022964B","“絶望”だ。","真是“绝望”。"
"00229663","頭を抱えた。","我抱着头。"
"0022967B","震えは全身に広がった。","颤抖扩散到全身。"
"0022969D","涙だ。","是眼泪。"
"002296AF","どうしようもなく、涙が、こぼれる。","眼泪无可奈何地流了下来。"
"002296E7","…………","…………"
"002296FB","奏大雅は震えるぼくのことを見下ろし続けている。","奏大雅俯视着颤抖的我。"
"00229735","[・|ど][・|う][・|い][・|う][・|わ][・|け][・|だ]。","[・|这][・|到][・|底][・|是][・|怎][・|么][・|回][・|事]。"
"00229774","その心が、言葉にして話して聞かされたわけでもないのに、ぼくの頭の中に伝わってくるようだった。","那份心意，虽然没有用语言表达出来，却似乎传到了我的脑海里。"
"002297DC","……ぼくに撃ち抜かれた柊ハルは、ぼくの“魔法”によって強制的に、[・|こ][・|ち][・|ら][・|側]の“ゆめのねどこ”へと戻された。","……被我射穿的柊春，被我的“魔法”强制送回了[・|这][・|边]的“梦之乡”。"
"002298B9","……俺のせいだ","……都怪我"
"002298D3","そのときの奏大雅は“ゆめのねどこ”の座敷でひとり、頭を抱えていた。","那时的奏大雅在“梦之乡”的房间里一个人抱着头。"
"0022992B","……俺が、何の力もないばっかりに","……都怪我……因为我什么力量都没有……"
"00229957","その姿は今のぼくとまったく同じように、見えた。","那样子看起来和现在的我一模一样。"
"00229991","……彼は、この時間世界に訪れた“絶望”について考えている。","……他在思考在这个时间世界中出现的“绝望”。"
"00229A28","『ねえ……教えて』","『呐……告诉我』"
"00229A47","胸を撃ち抜かれ重傷を負った幼い柊ハルが、治療できる“夜”の病院に急ぎ、“ゆめのねどこ”から運び出されようとしたとき――奏大雅に弱々しく、言ったのだった。","胸口被射穿而身负重伤的幼年柊春，被急忙送往可以治疗的“夜”的医院，正要从“梦之乡”被抬出来的时候――对奏大雅虚弱地说。"
"00229B11","『私……私ね、大切な人を、おじさんを、助けられるよね？』","『我……我啊，能帮到重要的人，拯救叔叔吧？』"
"00229B62","『おじさんの大切なひとを、おじさんの“隣”に……幸せを……おじさん…………ごめん……私、届けられる、よね』","『把叔叔最重要的人，送到叔叔的“身边”……把幸福……叔叔…………对不起……我，能送到吧』"
"00229BE3","あ、ああ……っ、ああっ","嗯，一定……！一定会的！"
"00229C39","『だから、お願い。……あなたが、届けて……、ほしい』","『所以，拜托了……希望……你能……帮我送到……』"
"00229C86","『やっと、……私、“魔法”を見つけたの。……[・|今][・|の][・|私]の願いを、叶える……その、“魔法”……“想像”……できたよ……だ、だから……おね、がい……[・|こ][・|れ]を、届けて……』","『终于……我找到了“魔法”……能实现[・|我][・|现][・|在]的愿望……的那个，“魔法”……“想象”……我做到了……所、所以……拜、拜托……把[・|这][・|个]……送出去……』"
"00229D56","『……っ』","『……！』"
"00229D6D","真っ赤に染まった血まみれの手を、奏大雅は握りしめ、","奏大雅紧紧握住沾满鲜血的手，"
"00229DB5","……ましろっ","……真白！"
"00229DCD","彼は、祈った。","祈祷着。"
"00229DE7","どうか俺を、俺たちを、助けてくれ――幸運を授けてくれ。","请救救我，救救我们――赐予我幸运吧。"
"00229E33","どうかこの子を、助けてくれよ……っ","请救救这孩子吧……！"
"00229E61","でもましろに声は届かない。","可是真白听不到那个声音。"
"00229E87","もう奏大雅の“隣”は本当の空白だ。まっしろだ。誰も、彼に応援の言葉も励ましも、届けてはくれなかった。","奏大雅的“身边”是真正的空白。一片雪白。没有人给他加油或鼓励。"
"00229EF7","だから奏大雅はクロと話したいと願った。","所以奏大雅希望和小黑说话。"
"00229F29","ハルが運び出されてからすぐ、奏大雅は端末を取り出した。","小春被抬出来后，奏大雅立刻拿出手机。"
"00229F6B","こんな結果でもし未来が変わってしまっていたとしても、そんな未来は決して幸福なんかではないだろう。","这样的结果，即使未来被改变了，这样的未来也绝不是幸福吧。"
"00229FD7","それでも奏大雅は未来に“希望”を求めた。","尽管如此，奏大雅还是向未来寻求“希望”。"
"0022A00B","かけた電話は一回で繋がったけれど、しかし“魔法”の効果のようなものが薄くなりはじめているのだろうか――……それとも。","虽然打过去的电话一次就接通了，但或许是“魔法”的效果开始变淡了吧――……还是。"
"0022A08B","[・|そ][・|れ][・|と][・|も][・|ク][・|ロ][・|に][・|何][・|か][・|あ][・|っ][・|た][・|の][・|だ][・|ろ][・|う][・|か]。","[・|或][・|者][・|说][・|是][・|小][・|黑][・|出][・|了][・|什][・|么][・|意][・|外][・|吗]。"
"0022A167","『……――けた』","『……了吗？』"
"0022A184","そんなノイズまみれの言葉を最後に、","在这句充满噪音的话的最后，"
"0022A1F2","『……つけたよ――……もしもし？　聞こえ――――”を――……れた――……』","『……接上了――……喂？听到――――”了――……吗――……』"
"0022A26F","ぶつりと、通話は途切れてしまったのだった。","通话戛然而止。"
"0022A2AF","……う、うう","……呜、呜呜"
"0022A2C7","そうしてひとり、奏大雅は“ゆめのねどこ”の居間で頭を抱え、何と名付けていいのかわからない心の重さに、今にも押しつぶされそうになっている。","奏大雅独自一人在“梦之乡”的起居室里抱着头，不知道该给这种心情起什么名字，现在也快要被内心的沉重压垮了。"
"0022A35B","……“絶望”だ。","……是“绝望”。"
"0022A377","こんな思いにそうと名付ける以外は思いつけない。","除了“绝望”之外，我想不到还能用什么词来形容这种心情。"
"0022A3B1","でも今や、そんな安易さでさえも憎く感じてしまうのだ。","但事到如今，我甚至对这种草率的命名都无法感到厌恶了。"
"0022A409","……だめだ。また、ぐちゃぐちゃになってしまった","……不行。又变得乱七八糟了"
"0022A443","絡んだ糸を解きほぐすどころか――最善と信じた道を行けばゆくほど、糸はめちゃめちゃに絡み行く――更にまたひとつ、“絶望的”な時間世界を生み出してしまったに、すぎない。","非但没有解开缠绕的线――在自己认为最好的道路上走得越多，线就越缠得乱七八糟――只不过是又产生了一个“绝望”的时间世界。"
"0022A4F3","自分の人生を救うことができるのは、自分自身ただひとり――……俺は、[男の子|彼]の人生を模倣するのはやめたはず。","能够拯救自己人生的，只有自己一个人――……我本该已经不再模仿[男孩|他]的人生了才对。"
"0022A56C","そうだ。これは俺自身が選んだ、俺のための人生のはずなんだ。","没错。这应该是我自己选择的，为我而生的人生。"
"0022A5BC","……それなのにどうして、乗り越えられないっ","……可是为什么就不能克服呢？！"
